evaluation,label
1、先说说物流，我是六一下单说六三送货，六二的时候还打电话跟我们确认六三送货让在家侯着，额从早上八点半侯到晚上九点半，中间无数次的爽约，一再延迟，最终晚上九点半收到了电视（详见通话截图）。想建议下京东的刘大老板，最后几公里的配送能力能跟的上吗，加强一下时间承诺服务质量！ 2、电视外观，电视实物确实比感觉中的庞大，做工算是精致，外观漂亮大方，满意。 3、电视清晰度，大部分的信号源不是高清，所以感觉不到4K高清有点，尝试观看了几个4K片源，确实比原来清楚些，但没有理想中的高清。 4、电视音响效果，没有突出之处，和普通电视基本无差异。 总结：此电视基本上满意。所谓一分价钱一分货，毕竟55的电视就3k的价格，讲究着看还行，要追求稍高的伙计建议慎重。播放过程中貌似有略微的卡顿，现在还没什深入研究是电视问题还是节目源问题，暂不评论。,负面
1:6.1凌晨拍的，6.2电视就已经到了，只是到6.3才送到家。送货速度给四星是希望能6.2就能够送货上门。 2:希望当天送货前能给客户打个电话，因为大家都忙着工作。以便客户有所准备回去接收。这也是给四星的原因。3:挂架是赠送的没一起送到不人性化。这点超级差评。4:喜欢微鲸这是第二台。,负面
618抢的，抢完就降价了，挂架等了七天才发过来，当初说的100E卡也没有，客服也不理人，对客服真是没有好感。,负面
618下单，配送服务不好，处理很慢，送货的师傅很棒。,负面
6月10日准时抢到，还送了挂架，挂架还没打，由于活动时间比较多单送货慢了一点还是可以接受，。电视不错，底座是金属的，很容易安装，自己几分钟就装好了。本来打算选小米，由于反人类的插口位置，最后选择了微鲸电视，虽然微鲸比小米贵了50。这款电视图像清晰美观合用，物美价廉，很不错的电视，值得推荐。以后还有什么再来追评,负面
不错，618买的，约到6月24号配送，之前给弟弟买过一台50寸的微鲸，感觉不错，这次买了这个55寸的，中规中矩吧，屏幕没有看到漏光，接口比较齐全，可以接我的play5。吐槽下送的挂架，电视收货后才发货，送到的时候新装修的房子里又没人，还得特地开车过来取一下。,负面
趁618京东周年给家里换部电视机，考虑过乐视，暴风等等，后来对比一下，果断下手微鲸，性价比高。可惜今次购物以配送速度取胜的京东今次让人失望，说好的20号送达，结果到25号。到手安排很简单，对电视机评价很满意！,负面
第一次接触微鲸这个牌子，总体感觉很好，屏幕清晰度可以，做工也不错，看电影非常棒，就是下单后第三天才收到货，害我焦急等待了二天半，送的会员还不错，可惜只有1年，配置方面也挺高的，希望能经久耐用！追求性价比的朋友不容错过！,负面
电视不错，比较清晰，值得好评，物流有点慢，照片就不晒了,负面
电视不错，就物流慢了。送的太慢，说好送的电话挂架也没得。。。,负面
电视还不错，做工一般，电源开关处还有一层黑色的垫子露外面的，有点掉档次，声音效果一般，物流慢，慢的让人想退货,负面
电视机太差了，系统反应好慢，图像分辨率也不行，送的蓝牙手柄也连接不上，说好的手机投屏功能也用不了。客服态度恶劣，多问几句就不耐烦。发的申通快递也慢得要死。劝大家别买！真是花钱买气受！气死我了,负面
电视没什么问题，就是不能和挂架同一天到，且物流方面有点慢，早上打电话问送货师傅他说下午送，结果下午问他说还有8个地方的单子才到我，结果等到快晚上十点才到我家，然后送货师傅只有一个，家里没电梯而且是9楼，开始师傅不太愿意搬上去的，然后说服了他才搬上去，到家后也不等我开箱验货就赶着走了。,负面
电视效果还不错，性价比可以接受，刚开始播放高清片源时，有一点卡。电视放在桌子上，稍微有点单薄，有孩子还得挂起来比较安全。快递稍微有点慢，不过事出有因，总体说的过去吧。,负面
电视暂时看着还可以，就是屏幕上有点脏，卖家服务态度很好，就是配送的东西太慢了，半个多月了还没收到赠品呢,负面
"非常惊艳！这种价位能买到这么好的电视，感觉物超所值！虽然因为618,京东物流不给力，等了几天有点不耐烦，但是收到电视后全部打消了！资源也算丰富，运行速度也不错！这次自己真的选对了！也非常感谢客服耐心的解答，谢谢！",负面
赶上618，微鲸电视有了大幅度的降价，硬件配置各方面都不错，电视内容也比较丰富，基本比较火的资源都有，好评一下送一年会员，续费也不贵总体来说是一次满意的购物，配送稍微有点慢，不过618也就理解。五星好评奉上。,负面
价格欺诈，先把价格抬很好，然后降价，刚买了没几天，电视还没怎么体验呢，又降了200。有点心塞。询问客服，客服都不搭理的。物流师傅倒是不错，只是物流公司不按约定时间送货，随意更改。,负面
今天下午刚收到机器，送的挂件还没到，因为迫不及待所以就自己安装了底座，开机速度不是很快，视频清晰度也没有想象的好，有颗粒感，不过这个价格还算可以,负面
京东物流慢了些，本来应该昨天送到的，结果今天才送到。电视还可以，稍微有点延迟，性价比很高。,负面
看了几天了，感觉棒棒的，当时买这个电视看中两点，第一是售后只换不修，第二是硬屏，没想到买回家之后效果这么好，电视这个东西都差不多，系统内容很丰富，就是送货的物流不给力，其余的好评！！！请忽视家里的小乱,负面
老实说挺不错的！就是物流太慢了。都申请退货才来,负面
买个了5000块的的电视，结果因为客服问题。电视到了几天放等个挂架。你挂架和电视分开送就算了，明明是下单就可以登记发货挂架的。结果跟我说收到货才登记。就算收货登记也就算了，发货还要7个工作日。这是什么概念？起码12天。垃圾的微鲸，再也不买你们产品了,负面
首先买之前对比了乐视、小米、暴风等品牌，几者各有千秋，乐视配置比较高（3g+16g）的，而且处理器架构是A72，但屏幕是全高清的，超清的价位较高；小米4A55寸的也不错，只是标配版(是2g+8g)；暴风的可分离升级，功能强大，价位合适，真心不错，但缺少地面波接口。综合考虑所以选择这款微鲸的了！(就是应该加强物流配送速度和送货员的专业水平)！,负面
微鲸的性价比非常好，一开始，犹豫很久，最后选择了微鲸，没有失望，这个价格买4K，而且是55寸的。购买的时候还在黑色和金色之间犹豫了一下，相同配置，到手后发现金色非常大气上档次，有一点要提就是买电视不仅仅是买配置了，节目资源的整合也是挑选电视的50%，而资源内容方面了解之后微鲸做的还是很不错的，然后就根据空间情况选购。总之这次购物体验还是不错的。一开始物流配送发错了货，折腾了两天，昨晚收货，接电开机注册成功，今天看了一下，暂时没遇到的问题。就电视本身来说我还是比较喜欢的。好评！,负面
先吐槽一下物流跟网站。订单上写的配送时间8点到18点，约了好几次， 每次都说下午四点半就结束了，拖了一周，约定周六9点，来的时候都十点半了。开机后，在电视上扫码注册账号，用微信、qq、微信、手机号试了很多次，一提交就显示空白页面，换网站操作也一样。打客服电话，客服只会重复一样的话，最后还是在线客服微微帮忙注册的。电视本身不错，画面跟音响都可以，连接联通ip电视、硬盘、电脑都没问题，播放很流畅。而且接口都在一侧，插拔很方便。自己装的底座，电视太大不是特别稳定，准备换成挂架。,负面
相当不错的电视，就是下雨天送货慢了点，等到晚上才送货,负面
新做牌子，对比了小米4A，感觉小米的东西那价不会用什么好东西，看了微鲸的评价不错，到手东西还是不错哦，网上下载了几个4K电视试试效果不错，IPS硬屏不错，说好送的挂架没有送，京东送货超级慢，送了3天，说好赔的2000京豆也没有到账，京东服役越做越差了，希望产品可以用很久,负面
在几个互联网品牌里选这个，主要是听说没有广告，内容也可以 由于本人没在家，家里人签收的，电话里说电视不错。 但是要吐槽下物流有点慢，第三天才到， 还有就是15000的预约卖500吓得我凌晨00.00.00下单结果中午还没卖完，有点无语,负面
暂时没发现问题，正常使用，但是在机器顶部有4个黑点，就不退了，不影响使用，但是一个礼拜了到现在挂架还没送给我，不知道啥原因。音响不错，但是大概什么动态的功能后画面变暗了。,负面
自己安装特别简单..清晰度很好.我爸妈俩老都说不错，试了语音遥控还可以.就是音乐不能语音遥控--音响真心的不咋样，有待提升--可能是6.18原因吧物流特别特别慢！总体感觉上还是老人家说还可以-都可以简单的操作。,负面
618凌晨一点买的，上午客服打电话确认，晚上六点多就送来了，措手不及、送货上楼没得说…还没试过。京东挂架没有了，客服补发，态度还不错！东西很棒！顺便提一句：我记得618这款安装免费，怎么安装客服说还要100的安装费！？一会问客服…,负面
安装还要另外收费，这点不满意,负面
安装师傅不给力,负面
不错刚开始觉得颜色不好，有点失真。后来发现人机对话功能不错。就是没有售后安装服务这点不太好,负面
差评，一星不能再多了，给老人买的，售后安装真是无语，像求大爷一样，一直没给安装，最后还是找了个修电视的熟人给安装的,负面
电视刚刚安装好了，这个分数并不是对电视机本身的，而且针对服务的。我打400预约安装，并说明我有挂架的情况下，客服告知微鲸的挂架质量有保障，我答复可以让安装人员带来，我比较之下再做出选择。本地安装人员联系我后需要我确定是否需要挂架，因为挂架需要他们垫付，如果不要他们就不向成都申请，基于此，我就答复其不需要挂架，仅仅安装，并且安装人员也明确如果安装的话就100元，结果相隔一个小时后，安装人员告知我自己的挂架微鲸明确不予安装。我认为微鲸的服务真的需要加强，并不是说自己硬实力有了软实力就不需要了，或许这个电视坏了以后我就会选本地化服务好的品牌了。,负面
电视清晰度还不错，音响效果好，曲面时尚，希望不要容易出故障！售后安装服务太差，投诉后也没有回馈，让人担忧以后的服务！,负面
电视外观还不错，直接看电视台的节目挺清晰的，不过不知道为啥看网络上的东西清晰度就不是很高了。下单就送货了电视送货挺快的，不过送的壁挂架等了一周才送过去，电话问过说的第二天就能到，所以预约了安装人员，最后自己又花钱买了一个壁挂架，这个有点坑了。等试用之后再追加评价吧！,负面
东西很不错，但是，能否吐槽下微鲸为了省成本HDMI线也没有，电源线过短导致我只能走明线，但是总体来讲还是物有所值，好评，自己慢慢装应用玩吧，安装略贵，一台169，另外不管买几台，会员只送一年。,负面
东西送货超快的，已经在试用，音质不错，但是不提供免费安装服务让人确实太郁闷了，之前买的联想和乐视电视都提供免费安装服务的，互联网品牌还是不行。售后堪忧………,负面
非常不错，第三次买了 这次介绍给同学的。起先，知名度不高 怀着忐忑的心情，结果一直好，就是挂架比较贵，年费还涨了199，现在299了。,负面
给的分低主要是因为2点，第一，货送到了就没下文了，既没有人联系安装，也没有人过问是否有问题！第二，开机广告的时间我已经是无语了，果断低分！！！ 待后期追评其他问题,负面
很好，很清楚，很满意，就是装挂架收费有点贵,负面
快递非常速度！昨晚11点半下的单，及时收到短信确认后今天中午就收到实物了，赞一个送货的速度！ 上门后告知安装挂壁要另外加收50块，因为原有的机器已经有挂架，因此不要求挂装了，就支架放置就OK了， 之前一直犹豫要不要再一次入手国产牌子的电视机，因为刚刚坏的就是国产牌子TCL，还不到3年就屏幕显示模糊了，一直在夏普跟微鲸之间摇摆！知道这个牌子也是同学介绍的，他之前购买的三星后新居入伙换微鲸的，说性价比高，品质也不差，最后选择再一次支持国货！希望不会让我再一次失去信心！期待微鲸的表现！ 刚刚收到还没调试好。目前表现还算OK。 支持国货！,负面
网购这么久第一次给差评，机器前天送到的。挂架昨天送到的。前天晚上8点17分打售后电话预约安装。售后一直没有和我们联系！老公早上又自己打电话去主动联系，售后说他们系统没有登记，让我们等着他们再安排，我就和京东售前联系，售前也不管，只会像复读机一样让我自己找售后.。真是够了，实在忍不了给了差评。要买的亲慎重，东西我确实还没有用不知道效果，但是服务确实不敢恭维，受得气的再考虑购买哈！本来一星也不想给，但是选择不了零星！气的我胃疼,负面
微鲸售后不咋的，到货后预约安装两天半才上门，打了六次电话催促，真是烦死了。,负面
真的是超级速度的，给力的不要不要的，给京东点赞啊。就是还没安装，问了客服说是如果不是微鲸指定的挂架就不免费安装，真的是搞不懂，都是京东一起换购加价下单的，什么是指定，没有明指啊，那不管要不要挂架是不是也应该免费安装啊。囧o(╯□╰)o,负面
自己先装了底座还不错啦，就是预约安装挂架时客服小姐姐竟然说查不到这个型号，其它没什么问题，如不好看追评咯,负面
1.机子看了5天了，挺好的，符合描述的硬屏，大屏，较薄，14kg。 2.画面清晰，赠送一年的会员，可以看腾讯VIP，但是只有超清影片才能体现4k的画质。 3.可以通过小鹰直播看电视直播，系统自带，但是某些电视台的画质非常不好。 4.遥控器简洁好用，如图。但是赠送手环是营销手段，咨询客服说只有300名。早说.... 总体超值超值超值,负面
618抢的，抢完就降价了，挂架等了七天才发过来，当初说的100E卡也没有，客服也不理人，对客服真是没有好感。,负面
差评，6月1日下单，定的24号送货，618的时候看到可以送支架，问客服我下的订单是否送支架，当时想如果不送就重新下个单，客服回复说送。送货的时候没有收到支架，再问客服，客服说根据订单编号查询，不送支架，真是晕。第一次问你们的时候怎么不根据订单编号来查询，就直接说送。等送货了，又说不送，毫无信用可言。,负面
第一次用这个品牌的电视，超出自己预想，非常物超所值！屏幕清晰，反应也算不错，没有明显推迟。值得推荐！手环快来！ 但这次购物，京东超级cao dan！订单被京东取消，完全没有理由，打电话沟通很长时间才解决一个订单，其他商品一直不回复。对京东失望,负面
电视不错，没有坏点，漏光也基本看不出来，看了下电视剧，有点拖影，网上换个接口就好了，暂时没试。京东的预约客服真的要给差评，没经过我同意擅自把送货时间改到星期五，害送货大哥白跑趟。这里要给送货大哥好评，30几度的天气，大中午把电视扛到5楼,负面
电视机反应比较快，自带一年铂金会员，多数视频都可以免费观看，4k电视和2k个人感觉清晰度区别不大，图片是漏光测试。个别客服服务较差。,负面
电视机太差了，系统反应好慢，图像分辨率也不行，送的蓝牙手柄也连接不上，说好的手机投屏功能也用不了。客服态度恶劣，多问几句就不耐烦。发的申通快递也慢得要死。劝大家别买！真是花钱买气受！气死我了,负面
买个了5000块的的电视，结果因为客服问题。电视到了几天放等个挂架。你挂架和电视分开送就算了，明明是下单就可以登记发货挂架的。结果跟我说收到货才登记。就算收货登记也就算了，发货还要7个工作日。这是什么概念？起码12天。垃圾的微鲸，再也不买你们产品了,负面
买完电视后找京东客服和死的一样，理都不理人，我现在严重怀疑售后，到时会不会装死,负面
首先不得不说这是一次糟糕的购物经历，电视到手后外观没什么问题，开机比较慢、大多片源都需要VIP权限这可能是目前智能电视的普遍特点。那么问题来了，进入VIP领取，显示设备码有问题，打电话给客服，共计43'27''这货就没说出个所以然。不承认有问题，说到关键问题就不吱声。要是质量一般我忍了，客服就不能雇个懂点常识的吗！总之我是不会再选微鲸的任何产品了。很认真的写这段评论就是能给大家一个参考。因为售后可能会比产品更重要。,负面
送之前跟客服说了提前两小时叫师傅联系我 结果师傅打电话过来说要直接送来 立马从单位赶回家结果等了送货师傅将近一个小时 期间打了无数个电话 有被挂断的有不接的 联系京东客服也没人回应 然后好不容易送货上门了 态度还不好 真的是醉了,负面
网购这么久第一次给差评，机器前天送到的。挂架昨天送到的。前天晚上8点17分打售后电话预约安装。售后一直没有和我们联系！老公早上又自己打电话去主动联系，售后说他们系统没有登记，让我们等着他们再安排，我就和京东售前联系，售前也不管，只会像复读机一样让我自己找售后.。真是够了，实在忍不了给了差评。要买的亲慎重，东西我确实还没有用不知道效果，但是服务确实不敢恭维，受得气的再考虑购买哈！本来一星也不想给，但是选择不了零星！气的我胃疼,负面
为了个摇控才晒的单，在官网店拿了好几十台电视了，记得我进手第一台电视时的客服都是抢着回答问题和服务的，可是还没到两年，好像微鲸的初心变了，每次和客服交流对话都是和像机器人一样死板。做为客服无法为客户带来好的体验，这是作为客服的悲哀。但是微鲸的电视质量还是有保证的，拿了那么多台电视机，就只是坏个了摇控，画质和色彩也还行。就是现在涨价涨的厉害。再一个是二代的电视的脚比一代的不方便。最后祝微鲸越来越好，成长的同时别忘了初心。,负面
最差劲的一次购物，半颗星都不想给，电视无法领取会员客服都无法解决，让打技术支持电话，打电话给技术支持，态度不错，告诉我也没办法解决，要下班了，第二天再找相关人员解决。电话过程中，旁边其他客服聊天声音特别大。 特别是京东回复客服，完全没有替客户解决问题的态度，微鲸客服严重需要培训啊。太失望了，本来抱很大希望的。这台机器肯定是退货后从新包装了又直接发过来的。账号已经被领取过了。,负面
电视清晰度还不错，音响效果好，曲面时尚，希望不要容易出故障！售后安装服务太差，投诉后也没有回馈，让人担忧以后的服务！,负面
lj啊，刚过一个月就出了问题，卡机，进不去系统了，不能退了，给换了一个，悔不当初啊,负面
电视挺大的，支架就2颗螺丝放不稳，摆电视柜上一碰就摇摇晃晃，猫爬柜子上碰了下电视直接掉地上碎屏了，不退不换，修理费3298元比新买还贵，无语……,负面
新电视拆开就开不了机，本来是想退 无奈墙上的挂架已经打洞安好了，只能申请换，现在还没接到换货的电话 还是选大牌子吧,负面
一星都不值，六一收货，六二开机（第三次开机）出现黑屏，拍照反应给京东，要求退货，京东安排厂家售后检测，检测师傅上门开机，翻翻菜单，记录sn码，就得出结论机器正常，对您没看错就这么简单，这就是故障检测。并且填写服务单是可以涂改的，用语还是要向上面人请示的，按实际填写好像还不行，这就是微鲸的售会。我直接拒签了这个服务单。把服务单发出来大家看看，京东售后也看看是不是与你们收的反馈一致，我这是复印第三联。顺便把故障照片也发一下大家也看看。发这个评论时是六月十二日晚八点了。至今我还在等着结果。但愿我这是个例，算我倒霉，说这么多供大家参考吧。,负面
电视挺大的，支架就2颗螺丝放不稳，摆电视柜上一碰就摇摇晃晃，猫爬柜子上碰了下电视直接掉地上碎屏了，不退不换，修理费3298元比新买还贵，无语……,负面
货己收到，维修标贴损毁，售后说派人上门，结果被忽悠，感觉还行，没人安装，自己动手，已经在使用了,负面
已经是第三台微鲸电视了，总体上微鲸电视性价比还是非常高的。服务也很到位，之前买的第一台微鲸电视，到家后没有一星期就出现了黑屏的问题。立马联系了客服，第二天还是第三天师傅就上门来检查电视问题，确认是电视的问题后，填了相关单据后接着就给换了台新的，到现在没什么问题，这也是我还能买第二台，第三台的原因。不过电视只有1年的保修，还是建议大家购买京东的延保服务，花小钱办大事，用起来也省心。总之微鲸电视还是很不错的，短时间内得到了大家的认可，希望能越做越好。,负面
lj啊，刚过一个月就出了问题，卡机，进不去系统了，不能退了，给换了一个，悔不当初啊,负面
差评差评差评,负面
第二次买微鲸的产品，主要还是看了之前哔哩哔哩上面的比较。最后在和小米电视之间选了微鲸。在软件方面没有太大问题，因为微鲸本身就是电视猫的定制版，软件安装也没有太多问题，非常方便。但是有一点觉得略微小失望，就是原本写支持HDR，但是好像不知道如何在系统里面打开…如果没有HDR虽然也没有影响，但是一开始不宣传就可以了…,负面
电视暂时看着还可以，就是屏幕上有点脏，卖家服务态度很好，就是配送的东西太慢了，半个多月了还没收到赠品呢,负面
国产新秀牌子，6，18拍的，说是送手环，价格也不高，抱着试试看的想法拍的，价格2998.说说优点吧：1.很大，真大，比想象中大不少，这个价格基本买不到别的牌子这么大的。所以性价比高。2，ips硬屏就是好，可视角度大，，颜色不失真。3，底座安装没要钱，免费。4，系统流畅，配置高2+16G，没卡顿，5，系统开放，软件安装没限制6，usb3.0速度快，.蓝牙语音遥控很好用，7，活动免费送一幅挂架，已收到。优点一堆，想到这么多想说这些吧，缺憾：1，用网络看直播电视清晰度不够，家里20m移动宽带，有时略卡。和广电有线高清节目相比有差距，毕竟那些节目得花银子。2.高清节目最好买腾讯会员或者其他会员，赠的会员我还没来得及兑换。(感觉现在买电视像买汽车后期要想享受还得花钱)3，作为微鲸这款55最便宜的电视虽是硬屏但是国产京东方产的，质量不知道咋样，去年好像LG的，又是节约成本的地方。所以既然是初级入门产品，对画质要求高的还是建议选中高端拳头产品型号。第一次码字这么多，累啊……够50字了吧？,负面
还行吧，可以，这个个价钱，要什么真4。一般般喽,负面
很垃圾，买了两台电视，账号不能通用，如果送的会员到期，到时候还要买两个会员，一个会员只能用一台电视。我靠。屏幕偏暗。后悔中。。。。,负面
居然没有发票？！京东太让人失望了，电视刚开始用，有些功能还没试，用过再评价。遥控器非常好用，操作和手机类似，很简单，家里老人也很快上手。,负面
垃圾电视。整天死机的。,负面
垃圾中的战斗机，新机到手，通电后，闪一下就开不了机了,负面
买个了5000块的的电视，结果因为客服问题。电视到了几天放等个挂架。你挂架和电视分开送就算了，明明是下单就可以登记发货挂架的。结果跟我说收到货才登记。就算收货登记也就算了，发货还要7个工作日。这是什么概念？起码12天。垃圾的微鲸，再也不买你们产品了,负面
强烈差评，这么明显的亮度不均，发白，加色差，竟然说是正常现象，我倒问一下眼睛正常不。,负面
送货很快，但是没有送支架，说是评论后送支架，所以无法评价质量。“6.17号22点2998限量秒杀500台！送89元原装挂架！评论晒单再送价值199元智能手环”---从活动的表述上看，应该支架与评价无关。我不理解，商家要这样的评价有何用处？要看有内涵的评价只能等以后再说了。,负面
"显示效果还行，操作系统略卡。语音助手等于xujia宣传，因为需要你额外购买一个，在宣传页仔细看才能看到藏在里面很小的一行字""语音遥控器需要购买"" 不知道为啥今年电视机涨价这么多，去年买的微鲸4k 43寸才1298 今年一个1080p的都要1800",负面
一般般啦！都是涨价后买的！质量嘛就是中低档啦,负面
一星都不值，六一收货，六二开机（第三次开机）出现黑屏，拍照反应给京东，要求退货，京东安排厂家售后检测，检测师傅上门开机，翻翻菜单，记录sn码，就得出结论机器正常，对您没看错就这么简单，这就是故障检测。并且填写服务单是可以涂改的，用语还是要向上面人请示的，按实际填写好像还不行，这就是微鲸的售会。我直接拒签了这个服务单。把服务单发出来大家看看，京东售后也看看是不是与你们收的反馈一致，我这是复印第三联。顺便把故障照片也发一下大家也看看。发这个评论时是六月十二日晚八点了。至今我还在等着结果。但愿我这是个例，算我倒霉，说这么多供大家参考吧。,负面
这个电视到货后非常满意：1.屏幕为京东方三色硬屏，效果相当出众，2.声音效果比一般三千机器的好一些，3.系统响应速度快，两G运存不错，4.蓝牙语音遥控方便操作，5.屏占比算比较好的了。不足是不标配挂架，愿微鲸越来越好!,负面
只想给差评,负面
最差劲的一次购物，半颗星都不想给，电视无法领取会员客服都无法解决，让打技术支持电话，打电话给技术支持，态度不错，告诉我也没办法解决，要下班了，第二天再找相关人员解决。电话过程中，旁边其他客服聊天声音特别大。 特别是京东回复客服，完全没有替客户解决问题的态度，微鲸客服严重需要培训啊。太失望了，本来抱很大希望的。这台机器肯定是退货后从新包装了又直接发过来的。账号已经被领取过了。,负面
我家沙发到电视机墙距离是6米多，65寸的真是大，太棒了，今天正好在家看NBA总决赛，爽啊，再配个音箱就更棒了，就是感觉声音有点小。,负面
电视还行，买了后有点小问题，客服叫了维修的来解决了。然而价格没几天就降价这个感觉有欺骗性。之前买的时候还问了有没有优惠，有没有其他活动，告诉已经最大力度了，已经优惠了等等，看了两天准备来评价，一看又有活动，价格更便宜了。这才一个多星期，感觉是活动天天有，价格总在变,负面
既然购买了，就安心用吧，感觉一般，电视无线会时不时的掉线，要重启！不是太好用！清晰度还行。,负面
开机慢，喇叭声音效果一般，买了两天就降价，还好补了差价。,负面
开机要很久 色彩很差 慎重,负面
送货速度很快，很漂亮，就是开机有点慢的样子,负面
听同事的推荐买了微鲸电视，他半年前买的另一款42吋的，但现在涨价1000，我就买了便宜的这一款，比他的42吋的还要贵。 便宜，画面不错，送会员，不过感觉资源不够新。。京东的快递真是让人惊叹，次日达不错。 不用额外的机顶盒就能看网络电视。 需要吐槽的是1.支架好单薄啊，就细细的两根塑料，对照海信的支架，我比较担心。2.插座竟然是两相的，线非常细，好的，你开心就好。3.开机时间太长了，我洗个大苹果，吃完了，开机画面还在让我耐心等待。 才买了两天，我过段时间再来。,负面
性价比一般，开机巨慢，很厚，屏幕颗粒感明显，找不到关机健，好像没有。想买40寸的，一直说不支持在当地区销售，都一年还一样，非常不满意。家里两个微鲸的，对50寸的挺满意，这个32的真心不怎么样！建议40寸的，要是像我一样，不支持当地销售的就换别家电视，最后一张是50寸的,负面
这价位的话算32寸里不错的，塑料外壳有点低端，做工一般，屏幕显示效果也马马虎虎，没有物理开机键，通电后自动开机有点不人性化只能长时间待机，接口还算齐全，开机慢内存小装不了多少app，一般看看机顶盒也够用了,负面
最垃圾的电视，无线网络经常链接不上，我家网络完全正常，其他电视或者手机电脑的wifi无线链接一直正常，售后垃圾，安装师傅软件安装一半承诺第二天来继续安装，之后就没来了，客服售后的解决是 ：也没办法联系他们当地这些零零碎碎工程师,负面
比想象中的小一号的。画质确实不怎么样 到底便宜些的就之前买的大的好象没法比,负面
不习惯给差评的我忍不住要评价这个电视，这个电视真的不咋滴，很卡（卡到你怀疑人生），而且连接无线网经常掉线！清晰度也跟不上，真心不推荐！,负面
电视颜色偏暗，手机上能看清楚的视频到电视上黑成不行，用了半个月死了两次机，整体外观勉强，前年买了一个tcl的金色的比这个好多了价格差不多，电视自己提供的如学堂tv、zaker新闻会卡机，应用更新不行，属于有了前期后期跟不上系列，但是遥控器很喜欢，按键声音也喜欢喇叭也够大，真的亮度很鸡肋,负面
还行，电视清晰度不太好，毕竟价位在那里，算是对得起这价钱吧,负面
觉得一般，画面清晰度不高。其他还是,负面
开机要很久 色彩很差 慎重,负面
老人表示色彩不好，而且系统有限制，下载软件只有那么几个,负面
买了很后悔，功能非常差。外接音响均衡器等都不行的。只能当老人机用。屏幕分辨率也粗糙不高，清晰度不够。本来买来唱歌当屏用的，结果用不上，后悔啊！,负面
买之前就看到很多评论说屏幕不行，但是价格便宜，性价比比较高，所以就买了这款。收到货后确实屏幕是不怎么样，屏幕很暗，不艳丽。陆壹捌前几天买的壹壹玖捌元，问了客服陆壹捌会不会有活动，说价了，而且保价三十天。到陆壹捌就又降了壹佰原，问客服价格保护，好多天了也没个音讯。京东客服确实不行，回复慢不说，还经常不回复你，不如猫天上的好，随时在线。,负面
屏幕拐角明显暗，图像不到边。工程师上门尽然说没问题！退货还要收100元的开箱费，帮别人买的，只有凑合看吧！垃圾！垃圾！,负面
性价比一般，开机巨慢，很厚，屏幕颗粒感明显，找不到关机健，好像没有。想买40寸的，一直说不支持在当地区销售，都一年还一样，非常不满意。家里两个微鲸的，对50寸的挺满意，这个32的真心不怎么样！建议40寸的，要是像我一样，不支持当地销售的就换别家电视，最后一张是50寸的,负面
电视的功能不错，就是太厚了,负面
"电视太厚了,比我另一个5年前的还厚,做工一般",负面
电视真厚啊，后面质感太次了，遥控器后盖怎么怪怪的，缺一个甲，怎么回事？都这样吗？系统没有乐视好。,负面
买了两款电视，55寸的表现出众，性能强劲，性价比很有诱惑力。这款32寸的就稍显不足，款式陈旧，性能一般，价钱没优势，略感遗憾。,负面
电视真厚啊，后面质感太次了，遥控器后盖怎么怪怪的，缺一个甲，怎么回事？都这样吗？系统没有乐视好。,负面
配件不齐全，没有墙壁挂架，无法安装，还要单独购买,负面
开机慢，喇叭声音效果一般，买了两天就降价，还好补了差价。,负面
一分都不想给，京东这次让我太失望了，买的电视没有声音，说是退货上门取件，规定好的时间不去，一直拖着，联系客服，客服也不回应，千万不要相信京东自营，说的特别好，做起事来，你就知道了，这次真是太失望了！,负面
听同事的推荐买了微鲸电视，他半年前买的另一款42吋的，但现在涨价1000，我就买了便宜的这一款，比他的42吋的还要贵。 便宜，画面不错，送会员，不过感觉资源不够新。。京东的快递真是让人惊叹，次日达不错。 不用额外的机顶盒就能看网络电视。 需要吐槽的是1.支架好单薄啊，就细细的两根塑料，对照海信的支架，我比较担心。2.插座竟然是两相的，线非常细，好的，你开心就好。3.开机时间太长了，我洗个大苹果，吃完了，开机画面还在让我耐心等待。 才买了两天，我过段时间再来。,负面
硬件一般，但是软件很棒，,负面
这价位的话算32寸里不错的，塑料外壳有点低端，做工一般，屏幕显示效果也马马虎虎，没有物理开机键，通电后自动开机有点不人性化只能长时间待机，接口还算齐全，开机慢内存小装不了多少app，一般看看机顶盒也够用了,负面
材质不好塑料感明显，电视分量很轻，厚度比我5年的索尼还厚，硬件参数还可以，内容资源不错,负面
电视很满意，安装差了一点，安装师傅只说会有划痕，没想到会这么严重，墙体颜色不太好补，对于有强迫症的老公来说，已经抓狂了，不过还是给个正常评价吧，希望电视能够不让人失望,负面
"电视太厚了,比我另一个5年前的还厚,做工一般",负面
非常差的产品，质量差的不能再差。刚刚买来一个月换第一次，结果换货换好几天，换来傍晚到货，看一会，出去玩了回来开不了机。服了,负面
价格便宜，色彩不错，就是有时候打开应用的时候会黑屏。。,负面
显示效果一般，没想象中的惊艳。电视材料用的也很廉价。,负面
新电视买回家不到十多天，底座支架因质量问题断裂，电视从桌子上摔坏，打售后电话，人员一直推脱不上门鉴定处理。现在只能给差评，就看微鲸公司处理的结果了。希望微鲸公司能直面问题，敢于担当，给出大家能接受的处理意见。,负面
性价比高，做工一般,负面
